ATM_ID,Date,Opening_Cash,Cash_Loaded,Total_Withdrawal,Closing_Cash,Number_of_Transactions,Failed_Transactions,Downtime_Minutes,Customer_Complaints,Maintenance_Status,Refill_Date,Refill_Amount,Refill_Cost,Health_Score,Need_Refill,Days_Since_Last_Refill
ATM1029,7/7/2025,392247.62,0,858398.02,556842.71,279,7,10,3,Normal,2/11/2025,300000,3500,77.2,NO,11
ATM1031,1/8/2025,255804.72,0,259299.55,884805.84,593,10,7,1,Normal,1/8/2025,500000,0,78.4,NO,14
ATM1031,6/24/2025,862745.27,300000,309807.31,610981.18,296,9,15,3,Normal,1/19/2025,0,3500,96.5,NO,8
ATM1049,10/10/2025,631754.87,500000,249842.93,385035.62,310,6,17,3,Normal,9/2/2025,300000,2500,82.6,NO,14
ATM1011,1/12/2025,391199.54,500000,259621.16,716171.01,109,6,13,4,Normal,4/20/2025,300000,2500,82.2,NO,13
ATM1024,2/8/2025,522793.07,0,220228.07,164547.58,237,3,11,2,Normal,11/12/2025,0,0,81.4,YES,3
ATM1030,8/15/2025,643610.6,300000,891633.08,153957.37,482,8,8,1,Normal,7/29/2025,0,0,100,NO,10
ATM1002,3/14/2025,607488.01,300000,390319.51,679364.82,262,6,12,3,Normal,7/6/2025,0,3500,94.3,YES,12
ATM1023,9/9/2025,325747.38,0,94550.66,146693.25,81,5,11,2,Normal,2/15/2025,300000,0,100,NO,7
ATM1005,5/13/2025,559586.17,500000,467065.45,390579.41,245,13,16,3,Normal,4/11/2025,0,0,73.7,YES,4
ATM1010,1/18/2025,823599.08,700000,544081.89,919911.11,520,8,9,2,Normal,2/9/2025,0,2500,58.6,NO,9
ATM1029,6/28/2025,265967.31,0,315936.95,999954.45,525,10,11,3,Normal,12/8/2025,0,0,83.9,NO,6
ATM1049,10/19/2025,742651.34,500000,286633.65,511297.39,482,5,11,1,Normal,7/9/2025,0,3500,82,NO,7
ATM1017,4/22/2025,741101.86,0,516458.93,889891,299,7,9,3,Normal,5/12/2025,0,2500,68.1,NO,5
ATM1036,3/2/2025,638953.98,0,824765.01,526694.34,212,5,5,1,Required,12/27/2025,0,0,70.9,NO,6
ATM1041,10/3/2025,887011.51,300000,418928.64,929603.58,336,7,11,2,Normal,1/24/2025,0,0,63.4,NO,6
ATM1020,2/8/2025,334226.81,700000,165020.71,134000.48,456,5,9,2,Normal,3/20/2025,0,3500,100,NO,14
ATM1041,10/8/2025,608927.81,700000,161257.14,881725.48,520,10,12,3,Normal,6/3/2025,0,0,67.9,NO,9
ATM1025,8/23/2025,932497.17,0,831982.19,238800.84,68,10,9,1,Normal,3/18/2025,500000,0,77.2,NO,8
ATM1027,11/28/2025,814809.7,0,480552.29,539706.13,110,3,21,2,Normal,1/21/2025,0,0,91.3,NO,9
ATM1043,9/21/2025,260409.21,700000,632756.86,180314.33,326,7,14,3,Normal,7/4/2025,0,0,88.3,NO,13
ATM1014,1/2/2025,661105.34,0,781725.15,489433.76,564,7,10,2,Normal,6/19/2025,0,3500,83.8,NO,8
ATM1045,9/22/2025,447209.55,0,237636.89,164948.17,304,3,19,4,Normal,1/17/2025,500000,0,63.6,YES,3
ATM1007,11/5/2025,326735.51,500000,594097.25,730099.75,131,11,10,4,Normal,3/2/2025,0,2500,73.3,NO,5
ATM1031,10/12/2025,926805.13,300000,86413.29,576069.61,360,6,8,5,Normal,11/18/2025,0,2500,95.3,NO,14
ATM1037,6/26/2025,1045021.42,0,836389.88,505861.04,74,6,13,3,Normal,1/17/2025,300000,0,98.5,YES,13
ATM1002,3/20/2025,619365.76,0,591916.84,532533.3,164,7,5,3,Normal,10/5/2025,0,0,65.9,NO,7
ATM1029,7/29/2025,565223.54,300000,260693.81,144332.46,320,5,16,8,Normal,5/14/2025,500000,2500,60.8,NO,4
ATM1037,12/22/2025,660089.42,0,141606.89,983794.57,411,5,13,2,Normal,6/29/2025,500000,2500,77.1,NO,13
ATM1044,12/27/2025,1191146.76,0,689108.99,212467.32,147,7,4,1,Normal,8/26/2025,0,0,71.4,YES,6
ATM1042,5/22/2025,817592.17,0,271630.04,289634.99,239,4,18,3,Required,2/17/2025,500000,0,82.5,NO,11
ATM1018,2/8/2025,470544.19,300000,336467.13,966559.61,342,8,15,2,Required,3/30/2025,0,0,75,NO,4
ATM1042,9/30/2025,1038009.87,0,805139.13,249467.37,467,5,12,2,Normal,11/4/2025,0,3500,69,NO,11
ATM1023,4/17/2025,270764.39,700000,534114.33,445322.73,234,8,9,6,Normal,7/24/2025,0,3500,88.5,NO,6
ATM1002,7/29/2025,580468.29,0,726045.44,198534.27,281,5,7,1,Required,4/3/2025,0,0,75.2,NO,8
ATM1032,10/11/2025,1008237.25,0,380749.83,670165.21,533,6,9,2,Normal,6/2/2025,300000,0,69.2,NO,12
ATM1007,4/22/2025,735059.2,0,198296.37,952106.03,272,7,16,1,Normal,4/14/2025,300000,2500,98,NO,3
ATM1049,4/23/2025,533302.24,0,94985.5,570007.82,103,4,8,3,Normal,3/20/2025,0,3500,89.4,NO,2
ATM1004,12/31/2025,265661.06,0,147795.94,170711.8,255,4,14,2,Required,8/8/2025,700000,0,87.8,YES,11
ATM1027,5/31/2025,503061.96,0,88057.18,306534.16,529,4,16,2,Normal,9/20/2025,0,3500,77.9,NO,7
ATM1018,8/1/2025,778933.1,500000,719642.43,97082.88,556,2,10,1,Required,9/3/2025,0,2500,89.3,NO,13
ATM1007,10/24/2025,882127.88,0,631416.4,814020.25,290,7,19,3,Normal,2/20/2025,0,0,93.8,YES,14
ATM1045,12/9/2025,958769.31,500000,663377.26,617779.65,242,8,10,1,Normal,1/20/2025,500000,0,64.1,YES,8
ATM1010,4/4/2025,633844.3,700000,229519.39,716725.08,235,4,15,4,Normal,12/12/2025,500000,0,90.3,NO,6
ATM1008,10/15/2025,372701.36,0,888469.45,558821.58,430,9,16,2,Normal,1/24/2025,0,3500,88,YES,2
ATM1002,12/30/2025,995793.99,0,752323.67,733795.84,90,5,18,1,Normal,10/30/2025,700000,0,93.5,NO,9
ATM1039,8/19/2025,328254.49,500000,649119.04,573009.54,341,4,18,2,Normal,12/21/2025,0,0,60.5,YES,5
ATM1048,3/1/2025,599090,0,381129.7,811562.29,454,3,7,4,Normal,3/13/2025,300000,2500,71.9,YES,1
ATM1009,11/24/2025,320749.98,700000,802477.21,218377.75,527,5,13,2,Normal,6/19/2025,0,2500,70.7,YES,1
ATM1003,9/5/2025,1188698.29,0,215333.48,678795.1,265,6,5,2,Normal,12/19/2025,0,0,76.6,NO,11
ATM1029,8/14/2025,792618.19,500000,214715.67,974338.49,439,7,15,0,Normal,5/18/2025,500000,0,67.7,NO,3
ATM1018,6/21/2025,737902.89,300000,157092.13,798813.37,288,3,12,4,Normal,11/10/2025,0,0,69.8,NO,7
ATM1039,11/18/2025,318654.92,700000,184436.97,577174.83,571,9,12,4,Normal,3/10/2025,500000,0,80.9,NO,2
ATM1010,12/10/2025,749515.56,300000,62331.68,442497.25,243,5,9,3,Normal,2/1/2025,0,3500,97.5,NO,10
ATM1021,6/7/2025,835124.07,0,551639.09,800644.73,496,8,10,0,Normal,2/25/2025,0,0,99.5,NO,14
ATM1027,10/29/2025,469735.51,500000,658249.48,617085.17,405,5,6,3,Normal,11/25/2025,0,3500,94.6,NO,13
ATM1037,2/26/2025,499535.4,700000,400898.64,735546.18,264,9,14,1,Normal,2/22/2025,500000,2500,56.1,NO,6
ATM1032,3/21/2025,321343.5,0,879361.17,827224.71,143,6,15,3,Normal,1/18/2025,500000,0,83.7,NO,0
ATM1014,5/25/2025,1190880.86,0,583422.14,72453.64,486,6,11,0,Normal,3/30/2025,0,2500,79.6,YES,10
ATM1042,5/25/2025,662801.33,0,153608.77,109883.04,278,8,14,3,Normal,7/16/2025,0,0,82.4,NO,6
ATM1011,9/9/2025,418432.96,0,678898.03,115519.34,336,8,8,1,Normal,7/4/2025,500000,0,81.1,NO,11
ATM1003,2/26/2025,481032.82,300000,189645.14,717089.94,367,6,13,3,Normal,8/26/2025,500000,3500,75.7,YES,3
ATM1006,1/12/2025,284500.92,500000,132063.16,798732.25,505,2,7,1,Required,8/21/2025,700000,0,87.4,NO,12
ATM1047,9/23/2025,935721.57,0,163116.17,396942.62,316,10,14,0,Normal,7/13/2025,0,3500,98.2,NO,0
ATM1034,3/31/2025,936426.29,0,755067.16,341062.13,403,6,5,1,Normal,6/6/2025,500000,0,61.3,NO,2
ATM1050,9/24/2025,1191315.19,0,649580.25,539049.32,586,6,18,5,Normal,1/19/2025,300000,3500,64.1,NO,13
ATM1005,2/12/2025,807303.55,0,843835.43,565842.26,512,4,12,0,Normal,4/2/2025,500000,3500,84.8,NO,1
ATM1044,9/12/2025,556457.14,0,491030.67,269080.76,515,8,7,4,Normal,10/4/2025,0,0,84.4,NO,1
ATM1047,12/10/2025,820765.93,0,540450.39,557759.34,472,4,17,4,Normal,8/8/2025,700000,0,100,NO,0
ATM1004,10/20/2025,650534.38,300000,467409.31,539983.5,97,7,6,4,Required,3/5/2025,300000,3500,95.7,NO,3
ATM1044,5/19/2025,646550.87,0,587254.37,521678.2,331,5,15,3,Normal,7/17/2025,0,3500,85.2,NO,0
ATM1047,2/21/2025,1001085.87,500000,240314.69,445676.87,582,4,8,4,Normal,12/6/2025,500000,2500,75.2,NO,5
ATM1021,12/29/2025,437302.76,0,250893.93,804902.03,573,11,11,1,Normal,2/4/2025,0,0,82.8,NO,4
ATM1005,9/30/2025,615394.56,0,102587.06,73669.74,316,7,17,2,Normal,11/28/2025,0,2500,70.7,NO,1
ATM1001,3/27/2025,288258.24,0,446496.63,494071.05,35,4,14,3,Normal,5/4/2025,300000,0,86.1,NO,10
ATM1041,3/17/2025,723620.43,500000,808769.99,234252.01,179,5,12,0,Normal,4/12/2025,0,2500,78.5,NO,3
ATM1015,10/27/2025,622357.73,0,521442.52,880832.19,531,5,15,0,Required,11/29/2025,0,2500,66.2,NO,14
ATM1039,12/7/2025,468466.47,0,774831.63,97647.68,87,6,10,1,Normal,8/14/2025,700000,0,67.7,YES,11
ATM1050,10/18/2025,316444.56,0,376790.59,353498.34,313,3,13,2,Normal,9/7/2025,500000,0,90,NO,1
ATM1040,10/3/2025,293266.88,0,648593.47,896296.9,429,5,8,1,Normal,12/26/2025,0,0,95.2,NO,3
ATM1010,2/9/2025,771017.32,0,595472.91,207134.45,35,8,18,2,Normal,1/2/2025,500000,0,63.1,NO,14
ATM1010,4/5/2025,644661.88,0,526103.05,532846.28,154,4,15,3,Normal,1/3/2025,500000,3500,87.6,NO,1
ATM1002,5/22/2025,1040951.97,700000,801061.18,925363.58,207,3,13,2,Normal,9/15/2025,0,0,89.9,YES,14
ATM1001,4/17/2025,305254.46,0,519311.13,963392.4,108,10,9,2,Normal,12/29/2025,0,0,91.5,NO,1
ATM1045,4/1/2025,1093888.37,0,773689.44,81423.5,177,8,15,2,Normal,10/15/2025,0,0,78.9,NO,5
ATM1050,2/27/2025,342934.9,300000,526442.83,568243.55,60,1,14,3,Normal,9/28/2025,500000,3500,100,NO,14
ATM1046,8/3/2025,291663.4,500000,555708.06,67238.47,293,4,14,2,Normal,12/13/2025,300000,0,82.4,NO,4
ATM1001,7/31/2025,394079.92,700000,428795.09,688829.72,424,8,14,0,Normal,6/2/2025,0,3500,90.7,YES,6
ATM1020,11/26/2025,467187.99,0,333610.5,194678.33,538,5,9,1,Normal,11/1/2025,700000,0,89.7,NO,1
ATM1036,7/29/2025,1148337.46,300000,795700.04,374568.06,225,8,12,5,Normal,1/19/2025,0,0,80.2,NO,9
ATM1005,9/15/2025,365023.92,300000,469240.65,687131.17,58,7,10,0,Normal,12/3/2025,0,0,85.3,NO,4
ATM1043,9/1/2025,270878.63,300000,209934.38,923042.31,380,4,7,4,Normal,12/14/2025,0,0,81.3,NO,14
ATM1024,11/20/2025,474387.2,700000,474099.39,93398.45,39,3,13,0,Normal,1/13/2025,300000,0,100,YES,11
ATM1022,4/22/2025,604860.14,500000,799553.56,111449.67,394,5,13,1,Normal,6/20/2025,0,2500,83.9,YES,4
ATM1034,1/27/2025,313342.04,300000,590219.8,376346.65,375,6,11,1,Required,6/18/2025,300000,2500,81.9,YES,2
ATM1048,8/25/2025,361352.24,0,784326.17,673920.54,32,6,9,5,Normal,5/3/2025,300000,3500,88.3,NO,4
ATM1048,1/20/2025,1032737.09,0,731761.44,906073.99,486,6,15,0,Normal,8/30/2025,0,3500,90.6,NO,4
ATM1032,3/4/2025,1085206.78,700000,828733.38,947241.35,112,5,15,0,Normal,4/10/2025,500000,0,79.7,NO,5
ATM1045,5/4/2025,827862.11,500000,833055.14,903070.12,271,10,17,1,Normal,9/16/2025,500000,0,46.2,NO,9
ATM1029,12/2/2025,512919.65,500000,666480.41,423879.05,555,5,9,2,Normal,2/6/2025,0,3500,83.1,NO,12
ATM1021,5/14/2025,1099377.85,300000,193401.66,491888.77,293,7,11,3,Normal,7/15/2025,0,0,76.3,NO,13
ATM1027,2/12/2025,467874.03,0,156958.72,822432.28,248,4,13,0,Normal,12/24/2025,500000,3500,98.9,YES,6
ATM1041,10/4/2025,283399.14,300000,195156.67,85156.76,401,7,12,3,Normal,1/14/2025,700000,0,95.4,NO,8
ATM1005,6/25/2025,263156.34,0,736151.12,511346.58,129,4,6,5,Normal,11/21/2025,500000,0,57.6,YES,6
ATM1032,7/24/2025,1090923.16,0,735533.33,548746.1,170,5,15,1,Normal,6/18/2025,0,0,81.2,NO,3
ATM1020,12/8/2025,1131635.57,0,371094.57,795937.89,592,8,13,1,Normal,6/17/2025,500000,0,100,NO,2
ATM1025,2/23/2025,574101.32,500000,97134.04,319015.8,136,6,8,1,Required,8/18/2025,0,0,91.3,NO,13
ATM1008,9/8/2025,629994.36,700000,719844.5,986910.07,357,5,13,3,Normal,2/8/2025,500000,0,72.1,NO,0
ATM1032,7/26/2025,851838.35,0,636895.24,862285.24,514,8,15,0,Normal,8/7/2025,0,0,96,NO,5
ATM1039,8/8/2025,734853.04,0,634623.25,627194,423,5,12,3,Normal,4/26/2025,0,3500,93.3,NO,11
ATM1033,8/23/2025,387061.46,0,452688.69,857289.15,297,6,12,2,Normal,6/25/2025,0,0,77.9,NO,10
ATM1020,7/1/2025,372838.14,0,757842.69,738522.44,185,7,16,3,Normal,5/18/2025,0,0,83.2,NO,10
ATM1026,4/23/2025,415720.1,300000,483674.05,496058.84,85,7,14,3,Normal,10/9/2025,300000,0,69.3,NO,11
ATM1038,2/28/2025,897557.96,0,875822.6,58530.16,266,3,10,3,Normal,2/2/2025,0,2500,69.7,NO,5
ATM1013,10/18/2025,1131765.99,0,61329.86,905761.95,553,10,19,2,Normal,11/30/2025,0,3500,82.2,NO,8
ATM1038,5/6/2025,685209.9,700000,770418.22,688522.56,410,7,14,6,Normal,6/22/2025,300000,0,88.2,YES,12
ATM1002,11/11/2025,1014793.98,0,672749.64,96368.1,513,5,17,2,Normal,12/21/2025,300000,0,74.2,NO,5
ATM1033,8/9/2025,1137735.58,0,391733.57,108830.2,493,3,11,1,Normal,5/17/2025,0,3500,96.3,NO,11
ATM1006,2/9/2025,649045.73,0,64260.07,895446.58,232,4,11,1,Normal,11/26/2025,0,0,70.8,NO,5
ATM1035,7/31/2025,361581.44,0,818481.39,358251.28,426,9,8,3,Normal,6/7/2025,300000,0,68,NO,6
ATM1028,1/17/2025,335215.72,0,626669.99,829917.88,171,9,18,1,Normal,4/22/2025,300000,3500,86.2,NO,2
ATM1028,1/1/2025,826004.1,300000,708031.92,220792.09,163,3,15,5,Normal,4/2/2025,0,3500,96.9,NO,2
ATM1009,9/16/2025,853760.46,700000,566648.18,242457.49,273,6,11,3,Normal,1/20/2025,0,2500,85.6,YES,5
ATM1021,7/16/2025,617937.65,500000,786362.58,162234.52,292,5,10,2,Required,4/23/2025,0,3500,77.8,NO,3
ATM1016,7/23/2025,845137.2,0,899259.51,885658.27,94,3,17,1,Normal,2/21/2025,700000,3500,66.5,NO,12
ATM1006,7/16/2025,898448.86,0,344256.49,243656.6,187,5,8,2,Normal,4/8/2025,0,0,79.9,NO,11
ATM1005,1/30/2025,370046.52,300000,120619.06,413581.05,388,10,11,2,Normal,8/26/2025,300000,3500,77.8,YES,7
ATM1016,4/9/2025,482767.29,0,248692.87,667460.2,48,4,6,2,Normal,3/5/2025,300000,0,89.3,NO,14
ATM1043,11/30/2025,770567.93,300000,134758.25,728204.12,277,9,8,3,Normal,4/10/2025,500000,0,97.5,NO,0
ATM1005,12/14/2025,742143.96,0,111684.34,192931.69,325,6,7,2,Normal,3/7/2025,500000,0,82.4,NO,9
ATM1029,8/30/2025,890749.46,500000,714339.06,683107.85,597,9,13,2,Normal,4/5/2025,500000,0,72.6,NO,3
ATM1040,6/5/2025,1179730.65,300000,667874.67,437311.9,309,4,8,2,Normal,11/28/2025,700000,3500,85.6,YES,13
ATM1017,11/11/2025,419243.79,500000,495954.08,896055.61,236,3,8,2,Normal,12/17/2025,0,3500,87.9,NO,0
ATM1045,4/27/2025,812233.45,300000,347532.91,927474.35,83,4,16,1,Normal,7/24/2025,300000,3500,72.7,NO,8
ATM1040,7/2/2025,691291.95,0,665577.44,505965.69,504,12,6,0,Normal,9/6/2025,0,3500,77.4,NO,5
ATM1011,8/12/2025,556885.4,700000,839243.77,184144.16,189,6,10,1,Normal,8/22/2025,0,0,68.3,NO,11
ATM1005,10/15/2025,806505.62,0,265875.25,528205.81,307,5,16,4,Normal,10/13/2025,0,0,75.2,NO,4
ATM1012,10/29/2025,730596.97,0,229072.68,307021.05,461,2,12,2,Normal,8/1/2025,0,2500,67.3,NO,13
ATM1003,10/1/2025,441845.29,0,799756.23,786419.92,409,1,15,3,Normal,6/22/2025,0,3500,61.6,NO,8
ATM1031,11/30/2025,318968.08,0,541431.15,858905.95,300,2,12,1,Normal,6/10/2025,700000,3500,77.6,NO,10
ATM1010,5/16/2025,806730.36,0,76577.93,475054,553,6,8,3,Normal,3/27/2025,0,2500,88,NO,11
ATM1049,4/19/2025,763999.39,0,52915.48,157200.8,388,2,8,2,Normal,2/14/2025,0,0,93.5,NO,13
ATM1014,7/29/2025,611939.1,300000,863376.07,261801.9,458,6,17,2,Normal,11/10/2025,0,0,85.6,NO,6
ATM1048,3/27/2025,1161044.94,500000,474912.04,301235.3,197,7,9,1,Normal,5/23/2025,0,0,76.7,NO,10
ATM1028,9/3/2025,455605.31,500000,269515.21,294890.61,538,5,5,5,Normal,11/6/2025,0,0,83.1,YES,7
ATM1022,12/14/2025,377490.36,500000,724536.75,83818.3,229,5,16,2,Normal,4/9/2025,0,0,82,NO,9
ATM1021,6/9/2025,1048198.23,0,359462.89,705824.12,464,8,8,3,Normal,11/25/2025,0,3500,97.4,NO,5
ATM1023,10/28/2025,319464.59,0,425528.71,391762.38,523,8,12,3,Normal,8/18/2025,0,0,97.1,NO,10
ATM1021,6/12/2025,1082883.07,300000,693255.7,370053.26,357,4,10,6,Required,2/4/2025,300000,3500,72,NO,13
ATM1028,8/20/2025,652189.57,700000,67245.4,675847.37,517,11,15,1,Normal,9/26/2025,500000,3500,90,NO,1
ATM1009,12/31/2025,643962.46,0,660978.36,276917.46,111,8,9,3,Normal,8/5/2025,0,0,100,YES,3
ATM1022,7/26/2025,511596.26,500000,495111.79,807369.83,532,9,16,1,Normal,3/17/2025,0,0,57,NO,9
ATM1011,8/29/2025,774550.84,0,109200.49,404979.69,490,5,11,2,Normal,11/28/2025,0,0,100,NO,10
ATM1049,7/21/2025,386443.08,500000,460159.87,321264.53,430,9,12,2,Normal,5/2/2025,0,0,100,YES,6
ATM1008,3/16/2025,811691.12,0,268536.15,357900.98,547,4,11,2,Required,3/1/2025,0,0,72.3,NO,11
ATM1016,6/13/2025,270946.19,0,871295.85,535390.33,220,7,11,4,Normal,10/24/2025,0,2500,84.1,NO,3
ATM1044,6/2/2025,287585.71,0,388749.1,751597.84,170,5,11,0,Normal,6/27/2025,500000,0,93.6,NO,8
ATM1033,6/15/2025,1059280.35,300000,268580.36,698002.26,444,9,14,3,Normal,10/15/2025,700000,0,82.8,NO,7
ATM1027,11/19/2025,1133815.17,700000,157726.4,732270.05,206,7,12,0,Normal,5/12/2025,0,0,54.4,NO,14
ATM1028,9/23/2025,755733.49,0,123673.34,950611.13,247,8,14,1,Required,9/16/2025,300000,0,96,NO,3
ATM1010,3/13/2025,684879.61,0,762633.15,181047.51,553,6,11,2,Normal,12/12/2025,500000,3500,74.6,NO,9
ATM1040,11/3/2025,830000.32,0,732009.37,779528.79,249,4,15,3,Required,8/6/2025,0,3500,89.3,NO,10
ATM1041,10/16/2025,1082864.08,500000,121747.96,646416.54,310,5,5,5,Normal,3/21/2025,500000,3500,86.3,NO,14
ATM1035,8/5/2025,950774.1,300000,873543.35,733947.73,454,6,18,3,Normal,9/25/2025,0,0,95.4,YES,7
ATM1027,3/2/2025,578810.99,0,750232.63,769461.92,350,3,7,0,Normal,10/29/2025,500000,0,77.9,YES,11
ATM1029,6/7/2025,839525.35,0,473247.25,382963.11,145,8,11,3,Normal,6/9/2025,0,3500,77.6,NO,12
ATM1044,6/14/2025,924628.22,0,203987.79,206492.59,169,4,21,2,Normal,8/21/2025,300000,0,85.8,NO,8
ATM1030,1/21/2025,810182.65,0,149216.52,342082.86,253,5,4,1,Required,12/10/2025,300000,3500,94.9,NO,13
ATM1043,5/25/2025,1136461.16,0,223122.79,449398.09,41,8,25,9,Required,9/20/2025,500000,2500,81.3,NO,0
ATM1016,1/30/2025,814424.45,0,704781.68,141650.61,132,8,11,1,Normal,6/9/2025,0,0,80.8,NO,6
ATM1029,1/2/2025,338372.91,0,863987.52,830605.7,76,7,16,2,Normal,3/26/2025,500000,0,88.2,NO,9
ATM1021,1/9/2025,559150.72,0,117141.74,411132.26,228,8,15,2,Normal,8/4/2025,0,3500,68.6,NO,12
ATM1033,3/22/2025,355295.88,0,595075.99,770211.21,349,8,13,2,Normal,1/21/2025,500000,0,72.4,NO,14
ATM1008,8/23/2025,843807.46,0,510183.28,205524.29,173,6,9,3,Normal,3/22/2025,0,0,76.4,NO,11
ATM1023,1/13/2025,477048.58,0,396039.96,629093.11,334,5,8,2,Normal,5/7/2025,0,2500,89.3,YES,10
ATM1032,12/6/2025,668236.48,0,276090.05,494475.42,337,10,8,2,Normal,1/8/2025,500000,3500,90.5,NO,14
ATM1041,2/2/2025,419236.96,500000,843295.54,438008.28,313,5,11,1,Normal,1/2/2025,0,0,94.6,YES,9
ATM1031,12/10/2025,1181150.55,0,298450.85,70705.21,133,8,10,3,Normal,12/23/2025,0,2500,91.9,NO,10
ATM1045,2/12/2025,621322.04,500000,290737.23,827607.42,145,6,11,3,Normal,10/20/2025,0,0,72.7,NO,12
ATM1019,2/21/2025,303717.85,0,246024.49,269797.11,273,8,11,3,Normal,3/17/2025,0,3500,83.1,NO,1
ATM1010,4/21/2025,828665.82,0,452565.25,297880.2,204,5,9,1,Normal,12/1/2025,500000,0,77.8,YES,12
ATM1050,3/27/2025,959378.24,700000,744234,174715.95,26,5,11,0,Normal,2/22/2025,500000,3500,87.6,NO,7
ATM1007,4/17/2025,1024704.98,500000,898739.05,986688.29,190,11,17,0,Normal,1/15/2025,700000,3500,89,NO,7
ATM1024,11/9/2025,386483.52,0,522827.29,460241,483,1,19,2,Required,2/28/2025,0,0,79.8,NO,2
ATM1012,5/15/2025,1021652.01,700000,122446.73,654874.03,277,7,15,1,Normal,6/1/2025,0,0,90.5,YES,3
ATM1038,8/31/2025,716205.19,500000,314154.58,887718.32,96,3,7,1,Normal,2/9/2025,0,3500,95.7,NO,13
ATM1048,5/15/2025,548050.13,0,154018.71,355018.65,599,5,10,0,Required,7/31/2025,500000,3500,86.4,NO,13
ATM1012,9/18/2025,1182187.25,500000,846467.1,244120.86,280,2,20,4,Normal,8/8/2025,0,0,83.3,YES,11
ATM1037,9/18/2025,253360.84,0,741884.45,187659.43,575,11,5,2,Normal,9/23/2025,0,3500,100,YES,12
ATM1046,3/7/2025,502727.93,500000,511521.3,272416.54,72,1,5,0,Normal,7/27/2025,500000,0,58.9,NO,8
ATM1015,2/27/2025,386437.68,0,145060.81,892978.73,457,4,15,2,Normal,2/10/2025,300000,0,64.1,YES,1
ATM1033,3/12/2025,356260.66,0,637217.62,548695.07,233,8,14,4,Normal,10/25/2025,700000,3500,100,NO,3
ATM1006,3/3/2025,576841.31,500000,56283.9,200979.27,215,7,13,1,Normal,3/18/2025,0,0,74.8,NO,12
ATM1020,8/15/2025,630689.91,0,755835.28,149866.66,521,6,11,3,Normal,5/22/2025,0,0,75,NO,1
ATM1040,11/10/2025,1010514.11,0,351791.29,58071.64,352,5,10,0,Normal,7/29/2025,0,0,76.5,NO,13
ATM1027,7/12/2025,254803.57,0,677277.53,661847.62,214,4,13,2,Normal,8/17/2025,500000,0,66.7,NO,1
ATM1022,11/18/2025,998825.69,0,171171.27,229792.3,318,7,14,1,Normal,9/29/2025,500000,2500,92.9,NO,7
ATM1004,9/13/2025,268147.23,0,348731.76,391967.7,263,7,11,2,Normal,10/10/2025,500000,0,66.9,NO,7
ATM1005,10/13/2025,763238.21,0,848779.13,232739.42,103,8,12,3,Normal,2/20/2025,0,3500,98.6,NO,5
ATM1026,2/11/2025,947029.39,500000,271509.73,768671.85,342,6,9,1,Required,8/10/2025,0,0,86.1,NO,6
ATM1044,6/6/2025,713282.92,0,218835.75,976321.91,452,8,13,6,Normal,11/16/2025,0,0,79.1,NO,3
ATM1046,12/18/2025,502763.37,0,692681.7,782307.59,105,8,11,4,Normal,8/11/2025,0,0,91.6,NO,8
ATM1041,4/23/2025,258528.76,500000,608033.56,785785.17,522,7,11,2,Normal,3/15/2025,700000,3500,86.8,NO,11
ATM1043,3/9/2025,625144.86,0,262932.51,228205.39,59,2,10,0,Normal,9/18/2025,500000,3500,47.1,NO,10
ATM1009,7/9/2025,605970.21,700000,799895.87,780014.73,54,7,15,1,Normal,12/5/2025,500000,3500,73.9,NO,4
ATM1029,11/27/2025,343054.72,0,603250.7,213584.09,529,4,16,2,Normal,11/4/2025,0,3500,89.7,YES,3
ATM1036,3/14/2025,544175.8,0,717323.27,120388.97,155,6,13,2,Normal,12/15/2025,0,0,88.7,NO,13
ATM1011,7/12/2025,1167593.28,0,157928.11,789879.15,324,9,11,2,Normal,12/7/2025,500000,3500,93.7,NO,7
ATM1008,4/21/2025,995598.16,500000,572182.88,331348.44,540,3,11,2,Normal,4/20/2025,500000,3500,100,NO,1
ATM1031,4/22/2025,1143171.76,500000,384329.21,99698.15,498,5,18,0,Normal,8/11/2025,0,3500,76.1,NO,7
ATM1050,4/13/2025,496540.75,0,363890.55,434748.33,407,6,17,4,Required,5/16/2025,0,3500,85.8,NO,11
ATM1019,10/6/2025,1192846.31,0,186862.31,253754.12,219,2,11,1,Normal,4/22/2025,0,2500,96.6,NO,11
ATM1029,1/26/2025,1021839.34,0,364337.16,661117.42,218,5,7,3,Normal,5/25/2025,0,3500,77.5,NO,2
ATM1007,12/28/2025,796243.87,300000,587550.16,905406.42,25,3,9,1,Normal,7/26/2025,0,0,70.5,YES,6
ATM1034,8/4/2025,302752.73,0,263290.05,239510.31,81,5,21,1,Normal,6/21/2025,700000,0,63.3,YES,5
ATM1001,6/15/2025,1082773.46,0,302395.26,798120.09,242,10,5,0,Normal,11/4/2025,0,3500,93.3,NO,11
ATM1031,12/7/2025,752807.67,0,666079.5,825752.79,351,11,11,0,Required,5/26/2025,700000,3500,81.4,NO,8
ATM1013,2/20/2025,258414.92,0,882655.81,768090.97,396,7,9,1,Normal,12/6/2025,0,3500,78.8,NO,7
ATM1050,4/22/2025,1092041.19,700000,378672.45,483710.42,351,5,10,2,Normal,2/16/2025,0,2500,80.7,YES,8
