Transaction_ID,ATM_ID,Transaction_Date,Transaction_Time,Withdrawal_Amount,Transaction_Count_10_Min,Previous_ATM,Distance_From_Previous_ATM_km,Night_Transaction,Large_Withdrawal,Fraud_Flag,Fraud_Reason
TXN009831,ATM1009,2025-10-24 00:00:00,11:51,2000,3,None,0,NO,NO,Normal,None
TXN009832,ATM1007,2025-01-30 00:00:00,16:49,10000,3,None,0,NO,NO,Normal,None
TXN009833,ATM1019,2025-10-18 00:00:00,22:48,1000,2,None,0,NO,NO,Normal,None
TXN009834,ATM1045,2025-12-06 00:00:00,01:10,5000,2,None,0,YES,NO,Review,Night-time transaction
TXN009835,ATM1049,2025-10-20 00:00:00,05:50,2000,2,None,0,NO,NO,Normal,None
TXN009836,ATM1034,2025-04-22 00:00:00,10:51,1000,2,None,0,NO,NO,Normal,None
TXN009837,ATM1042,2025-11-24 00:00:00,02:22,5000,5,None,0,YES,NO,Review,Night-time transaction
TXN009838,ATM1039,2025-11-25 00:00:00,14:53,2000,3,None,0,NO,NO,Normal,None
TXN009839,ATM1023,2025-09-30 00:00:00,20:16,10000,5,None,0,NO,NO,Normal,None
TXN009840,ATM1010,2025-02-11 00:00:00,01:41,20000,1,None,0,YES,YES,Review,Night-time transaction
TXN009841,ATM1034,2025-10-20 00:00:00,23:19,2000,3,None,0,NO,NO,Normal,None
TXN009842,ATM1013,2025-12-08 00:00:00,09:20,1000,2,None,0,NO,NO,Normal,None
TXN009843,ATM1019,2025-09-10 00:00:00,19:26,3000,4,None,0,NO,NO,Normal,None
TXN009844,ATM1019,2025-12-06 00:00:00,00:23,2000,1,None,0,NO,NO,Normal,None
TXN009845,ATM1050,2025-11-29 00:00:00,00:10,3000,1,None,0,NO,NO,Normal,None
TXN009846,ATM1033,2025-07-26 00:00:00,21:43,1000,3,None,0,NO,NO,Normal,None
TXN009847,ATM1044,2025-10-07 00:00:00,13:48,500,4,None,0,NO,NO,Normal,None
TXN009848,ATM1048,2025-06-29 00:00:00,03:00,2000,4,None,0,YES,NO,Review,Night-time transaction
TXN009849,ATM1012,2025-10-31 00:00:00,16:51,5000,4,None,0,NO,NO,Normal,None
TXN009850,ATM1034,2025-05-29 00:00:00,01:18,3000,2,None,0,YES,NO,Review,Night-time transaction
TXN009851,ATM1012,2025-08-13 00:00:00,22:46,10000,2,None,0,NO,NO,Normal,None
TXN009852,ATM1038,2025-02-05 00:00:00,16:23,500,2,None,0,NO,NO,Normal,None
TXN009853,ATM1049,2025-10-14 00:00:00,03:09,5000,3,None,0,YES,NO,Review,Night-time transaction
TXN009854,ATM1020,2025-11-20 00:00:00,10:12,10000,2,None,0,NO,NO,Normal,None
TXN009855,ATM1049,2025-01-25 00:00:00,04:29,2000,4,None,0,YES,NO,Review,Night-time transaction
TXN009856,ATM1020,2025-08-04 00:00:00,01:16,10000,1,None,0,YES,NO,Review,Night-time transaction
TXN009857,ATM1025,2025-07-31 00:00:00,22:15,1000,3,None,0,NO,NO,Normal,None
TXN009858,ATM1006,2025-02-28 00:00:00,14:47,1000,2,None,0,NO,NO,Normal,None
TXN009859,ATM1009,2025-05-02 00:00:00,03:47,1000,4,None,0,YES,NO,Review,Night-time transaction
TXN009860,ATM1010,2025-04-29 00:00:00,00:19,3000,3,None,0,NO,NO,Normal,None
TXN009861,ATM1001,2025-03-06 00:00:00,04:42,5000,1,None,0,YES,NO,Review,Night-time transaction
TXN009862,ATM1002,2025-01-27 00:00:00,09:48,1000,3,None,0,NO,NO,Normal,None
TXN009863,ATM1030,2025-09-09 00:00:00,09:06,500,3,None,0,NO,NO,Normal,None
TXN009864,ATM1017,2025-02-06 00:00:00,08:12,20000,2,None,0,NO,YES,Review,Large withdrawal
TXN009865,ATM1041,2025-05-26 00:00:00,01:28,2000,5,None,0,YES,NO,Review,Night-time transaction
TXN009866,ATM1006,2025-03-22 00:00:00,09:47,10000,5,None,0,NO,NO,Normal,None
TXN009867,ATM1026,2025-02-21 00:00:00,02:38,5000,1,None,0,YES,NO,Review,Night-time transaction
TXN009868,ATM1038,2025-04-12 00:00:00,03:55,3000,3,None,0,YES,NO,Review,Night-time transaction
TXN009869,ATM1006,2025-07-05 00:00:00,17:53,1000,3,None,0,NO,NO,Normal,None
TXN009870,ATM1004,2025-01-03 00:00:00,08:09,1000,1,None,0,NO,NO,Normal,None
TXN009871,ATM1017,2025-06-26 00:00:00,22:20,1000,5,None,0,NO,NO,Normal,None
TXN009872,ATM1020,2025-04-05 00:00:00,08:31,5000,3,None,0,NO,NO,Normal,None
TXN009873,ATM1045,2025-10-05 00:00:00,22:02,5000,4,None,0,NO,NO,Normal,None
TXN009874,ATM1015,2025-09-20 00:00:00,13:58,1000,3,None,0,NO,NO,Normal,None
TXN009875,ATM1029,2025-03-19 00:00:00,23:21,5000,1,None,0,NO,NO,Normal,None
TXN009876,ATM1021,2025-12-13 00:00:00,07:24,3000,3,None,0,NO,NO,Normal,None
TXN009877,ATM1009,2025-04-07 00:00:00,07:23,5000,2,None,0,NO,NO,Normal,None
TXN009878,ATM1036,2025-04-24 00:00:00,16:25,2000,3,None,0,NO,NO,Normal,None
TXN009879,ATM1045,2025-12-03 00:00:00,20:15,5000,2,None,0,NO,NO,Normal,None
TXN009880,ATM1031,2025-01-04 00:00:00,03:27,5000,1,None,0,YES,NO,Review,Night-time transaction
TXN009881,ATM1029,2025-05-18 00:00:00,10:50,2000,2,None,0,NO,NO,Normal,None
TXN009882,ATM1018,2025-06-24 00:00:00,05:11,3000,1,None,0,NO,NO,Normal,None
TXN009883,ATM1050,2025-10-12 00:00:00,16:59,10000,2,None,0,NO,NO,Normal,None
TXN009884,ATM1046,2025-06-13 00:00:00,15:37,5000,3,None,0,NO,NO,Normal,None
TXN009885,ATM1038,2025-03-22 00:00:00,11:50,1000,3,None,0,NO,NO,Normal,None
TXN009886,ATM1047,2025-04-16 00:00:00,13:01,1000,3,ATM1002,9.8,NO,NO,Normal,None
TXN009887,ATM1011,2025-03-27 00:00:00,00:52,5000,5,ATM1043,41,NO,NO,Review,Distant ATM activity
TXN009888,ATM1020,2025-07-30 00:00:00,15:44,3000,3,ATM1020,4.8,NO,NO,Normal,None
TXN009889,ATM1014,2025-06-01 00:00:00,14:46,500,5,None,0,NO,NO,Normal,None
TXN009890,ATM1045,2025-09-16 00:00:00,06:04,2000,1,None,0,NO,NO,Normal,None
TXN009891,ATM1039,2025-02-05 00:00:00,19:51,5000,2,None,0,NO,NO,Normal,None
TXN009892,ATM1037,2025-03-28 00:00:00,10:17,2000,3,None,0,NO,NO,Normal,None
TXN009893,ATM1046,2025-05-17 00:00:00,08:11,2000,3,None,0,NO,NO,Normal,None
TXN009894,ATM1032,2025-04-26 00:00:00,14:12,2000,5,None,0,NO,NO,Normal,None
TXN009895,ATM1034,2025-06-27 00:00:00,13:06,2000,6,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN009896,ATM1030,2025-02-09 00:00:00,18:47,3000,7,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN009897,ATM1015,2025-01-13 00:00:00,22:26,2000,5,None,0,NO,NO,Normal,None
TXN009898,ATM1033,2025-05-23 00:00:00,08:42,5000,1,None,0,NO,NO,Normal,None
TXN009899,ATM1023,2025-11-26 00:00:00,01:55,10000,2,None,0,YES,NO,Review,Night-time transaction
TXN009900,ATM1040,2025-08-21 00:00:00,11:51,2000,3,None,0,NO,NO,Normal,None
TXN009901,ATM1021,2025-04-21 00:00:00,17:44,5000,3,None,0,NO,NO,Normal,None
TXN009902,ATM1023,2025-02-05 00:00:00,10:24,500,2,None,0,NO,NO,Normal,None
TXN009903,ATM1049,2025-04-28 00:00:00,18:21,3000,3,None,0,NO,NO,Normal,None
TXN009904,ATM1015,2025-11-08 00:00:00,13:01,5000,3,None,0,NO,NO,Normal,None
TXN009905,ATM1050,2025-05-28 00:00:00,19:41,1000,4,None,0,NO,NO,Normal,None
TXN009906,ATM1018,2025-07-17 00:00:00,23:47,5000,2,None,0,NO,NO,Normal,None
TXN009907,ATM1005,2025-09-15 00:00:00,18:28,10000,4,None,0,NO,NO,Normal,None
TXN009908,ATM1004,2025-05-30 00:00:00,11:00,10000,2,None,0,NO,NO,Normal,None
TXN009909,ATM1005,2025-07-04 00:00:00,00:55,3000,4,None,0,NO,NO,Normal,None
TXN009910,ATM1009,2025-01-03 00:00:00,01:22,1000,2,None,0,YES,NO,Review,Night-time transaction
TXN009911,ATM1014,2025-08-24 00:00:00,21:36,1000,2,None,0,NO,NO,Normal,None
TXN009912,ATM1043,2025-10-15 00:00:00,23:11,10000,1,None,0,NO,NO,Normal,None
TXN009913,ATM1009,2025-10-31 00:00:00,15:41,2000,2,None,0,NO,NO,Normal,None
TXN009914,ATM1003,2025-09-29 00:00:00,19:49,5000,5,ATM1024,45.1,NO,NO,Review,Distant ATM activity
TXN009915,ATM1020,2025-08-08 00:00:00,07:34,2000,3,ATM1014,59.3,NO,NO,Review,Distant ATM activity
TXN009916,ATM1031,2025-11-08 00:00:00,02:22,2000,3,None,0,YES,NO,Review,Night-time transaction
TXN009917,ATM1001,2025-10-30 00:00:00,18:54,10000,2,None,0,NO,NO,Normal,None
TXN009918,ATM1046,2025-11-29 00:00:00,04:08,2000,2,None,0,YES,NO,Review,Night-time transaction
TXN009919,ATM1021,2025-01-14 00:00:00,09:28,3000,2,None,0,NO,NO,Normal,None
TXN009920,ATM1041,2025-09-20 00:00:00,08:51,10000,2,None,0,NO,NO,Normal,None
TXN009921,ATM1013,2025-11-09 00:00:00,01:58,10000,5,None,0,YES,NO,Review,Night-time transaction
TXN009922,ATM1016,2025-06-03 00:00:00,18:50,5000,2,None,0,NO,NO,Normal,None
TXN009923,ATM1006,2025-01-29 00:00:00,03:54,20000,1,None,0,YES,YES,Review,Night-time transaction
TXN009924,ATM1049,2025-09-23 00:00:00,17:34,5000,4,None,0,NO,NO,Normal,None
TXN009925,ATM1011,2025-10-12 00:00:00,10:08,1000,3,None,0,NO,NO,Normal,None
TXN009926,ATM1001,2025-03-22 00:00:00,13:36,2000,3,None,0,NO,NO,Normal,None
TXN009927,ATM1048,2025-12-19 00:00:00,22:30,500,5,None,0,NO,NO,Normal,None
TXN009928,ATM1030,2025-08-23 00:00:00,18:45,500,3,None,0,NO,NO,Normal,None
TXN009929,ATM1013,2025-12-04 00:00:00,04:00,10000,3,ATM1005,8,YES,NO,Review,Night-time transaction
TXN009930,ATM1029,2025-02-24 00:00:00,17:51,5000,2,None,0,NO,NO,Normal,None
TXN009931,ATM1036,2025-12-22 00:00:00,17:20,10000,2,None,0,NO,NO,Normal,None
TXN009932,ATM1050,2025-07-11 00:00:00,10:17,1000,5,None,0,NO,NO,Normal,None
TXN009933,ATM1037,2025-02-07 00:00:00,15:07,2000,2,None,0,NO,NO,Normal,None
TXN009934,ATM1022,2025-12-09 00:00:00,01:29,2000,5,None,0,YES,NO,Review,Night-time transaction
TXN009935,ATM1023,2025-08-07 00:00:00,21:22,20000,2,None,0,NO,YES,Review,Large withdrawal
TXN009936,ATM1044,2025-02-25 00:00:00,03:26,500,1,None,0,YES,NO,Review,Night-time transaction
TXN009937,ATM1011,2025-11-04 00:00:00,02:29,2000,1,None,0,YES,NO,Review,Night-time transaction
TXN009938,ATM1005,2025-04-22 00:00:00,04:40,1000,2,None,0,YES,NO,Review,Night-time transaction
TXN009939,ATM1004,2025-04-24 00:00:00,16:42,5000,3,None,0,NO,NO,Normal,None
TXN009940,ATM1017,2025-08-28 00:00:00,14:22,3000,1,None,0,NO,NO,Normal,None
TXN009941,ATM1031,2025-09-29 00:00:00,09:23,2000,2,None,0,NO,NO,Normal,None
TXN009942,ATM1010,2025-09-06 00:00:00,01:38,1000,1,None,0,YES,NO,Review,Night-time transaction
TXN009943,ATM1045,2025-06-21 00:00:00,02:59,500,2,None,0,YES,NO,Review,Night-time transaction
TXN009944,ATM1007,2025-02-12 00:00:00,09:22,1000,1,None,0,NO,NO,Normal,None
TXN009945,ATM1046,2025-10-07 00:00:00,18:55,5000,2,ATM1039,48.6,NO,NO,Review,Distant ATM activity
TXN009946,ATM1042,2025-04-24 00:00:00,23:10,3000,4,None,0,NO,NO,Normal,None
TXN009947,ATM1018,2025-10-18 00:00:00,07:48,2000,3,None,0,NO,NO,Normal,None
TXN009948,ATM1005,2025-03-29 00:00:00,21:51,3000,2,None,0,NO,NO,Normal,None
TXN009949,ATM1022,2025-07-23 00:00:00,07:11,500,3,None,0,NO,NO,Normal,None
TXN009950,ATM1007,2025-06-26 00:00:00,09:00,3000,5,None,0,NO,NO,Normal,None
TXN009951,ATM1024,2025-12-10 00:00:00,20:27,1000,1,None,0,NO,NO,Normal,None
TXN009952,ATM1015,2025-11-13 00:00:00,01:10,1000,3,None,0,YES,NO,Review,Night-time transaction
TXN009953,ATM1014,2025-07-01 00:00:00,09:24,3000,2,None,0,NO,NO,Normal,None
TXN009954,ATM1015,2025-10-31 00:00:00,07:37,10000,6,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN009955,ATM1030,2025-05-19 00:00:00,09:44,2000,1,None,0,NO,NO,Normal,None
TXN009956,ATM1021,2025-01-25 00:00:00,09:30,500,4,None,0,NO,NO,Normal,None
TXN009957,ATM1023,2025-12-30 00:00:00,10:36,3000,2,ATM1017,57.9,NO,NO,Review,Distant ATM activity
TXN009958,ATM1010,2025-07-31 00:00:00,02:10,3000,2,None,0,YES,NO,Review,Night-time transaction
TXN009959,ATM1006,2025-03-09 00:00:00,07:27,5000,4,None,0,NO,NO,Normal,None
TXN009960,ATM1038,2025-05-16 00:00:00,10:50,2000,6,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN009961,ATM1011,2025-01-09 00:00:00,12:00,2000,3,None,0,NO,NO,Normal,None
TXN009962,ATM1029,2025-02-20 00:00:00,03:36,10000,2,None,0,YES,NO,Review,Night-time transaction
TXN009963,ATM1034,2025-03-15 00:00:00,17:14,5000,2,None,0,NO,NO,Normal,None
TXN009964,ATM1037,2025-08-21 00:00:00,06:53,3000,2,ATM1044,35.4,NO,NO,Normal,None
TXN009965,ATM1006,2025-03-09 00:00:00,02:05,3000,3,None,0,YES,NO,Review,Night-time transaction
TXN009966,ATM1038,2025-04-23 00:00:00,20:41,500,1,None,0,NO,NO,Normal,None
TXN009967,ATM1023,2025-10-30 00:00:00,03:15,2000,3,None,0,YES,NO,Review,Night-time transaction
TXN009968,ATM1035,2025-01-31 00:00:00,15:33,5000,2,None,0,NO,NO,Normal,None
TXN009969,ATM1005,2025-12-19 00:00:00,09:11,2000,2,None,0,NO,NO,Normal,None
TXN009970,ATM1005,2025-07-19 00:00:00,05:19,2000,4,None,0,NO,NO,Normal,None
TXN009971,ATM1047,2025-11-21 00:00:00,05:18,2000,4,None,0,NO,NO,Normal,None
TXN009972,ATM1032,2025-08-17 00:00:00,13:40,2000,5,None,0,NO,NO,Normal,None
TXN009973,ATM1012,2025-06-09 00:00:00,14:36,3000,4,None,0,NO,NO,Normal,None
TXN009974,ATM1022,2025-03-12 00:00:00,06:25,500,4,None,0,NO,NO,Normal,None
TXN009975,ATM1010,2025-03-05 00:00:00,08:56,2000,2,None,0,NO,NO,Normal,None
TXN009976,ATM1018,2025-05-23 00:00:00,23:19,3000,6,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN009977,ATM1035,2025-08-17 00:00:00,13:54,10000,1,None,0,NO,NO,Normal,None
TXN009978,ATM1046,2025-01-11 00:00:00,13:23,2000,3,None,0,NO,NO,Normal,None
TXN009979,ATM1036,2025-04-08 00:00:00,01:32,3000,5,None,0,YES,NO,Review,Night-time transaction
TXN009980,ATM1014,2025-03-23 00:00:00,06:04,5000,3,None,0,NO,NO,Normal,None
TXN009981,ATM1044,2025-09-01 00:00:00,15:56,2000,4,None,0,NO,NO,Normal,None
TXN009982,ATM1046,2025-05-03 00:00:00,07:08,3000,4,None,0,NO,NO,Normal,None
TXN009983,ATM1014,2025-04-24 00:00:00,06:59,1000,3,None,0,NO,NO,Normal,None
TXN009984,ATM1034,2025-04-13 00:00:00,18:56,1000,2,ATM1013,43.6,NO,NO,Review,Distant ATM activity
TXN009985,ATM1018,2025-06-29 00:00:00,11:23,2000,3,None,0,NO,NO,Normal,None
TXN009986,ATM1033,2025-02-20 00:00:00,19:55,2000,1,ATM1012,5,NO,NO,Normal,None
TXN009987,ATM1014,2025-04-08 00:00:00,04:44,1000,1,None,0,YES,NO,Review,Night-time transaction
TXN009988,ATM1003,2025-02-28 00:00:00,20:45,2000,2,None,0,NO,NO,Normal,None
TXN009989,ATM1049,2025-09-18 00:00:00,04:12,500,1,None,0,YES,NO,Review,Night-time transaction
TXN009990,ATM1042,2025-05-01 00:00:00,06:48,500,3,None,0,NO,NO,Normal,None
TXN009991,ATM1022,2025-12-19 00:00:00,23:08,10000,2,None,0,NO,NO,Normal,None
TXN009992,ATM1024,2025-03-23 00:00:00,14:13,5000,4,None,0,NO,NO,Normal,None
TXN009993,ATM1050,2025-07-08 00:00:00,16:05,5000,3,ATM1050,12.6,NO,NO,Normal,None
TXN009994,ATM1047,2025-06-18 00:00:00,18:56,5000,3,None,0,NO,NO,Normal,None
TXN009995,ATM1031,2025-08-11 00:00:00,05:23,1000,2,ATM1011,58.9,NO,NO,Review,Distant ATM activity
TXN009996,ATM1016,2025-05-17 00:00:00,16:27,2000,2,None,0,NO,NO,Normal,None
TXN009997,ATM1003,2025-10-02 00:00:00,08:04,2000,4,None,0,NO,NO,Normal,None
TXN009998,ATM1003,2025-09-12 00:00:00,22:41,500,2,None,0,NO,NO,Normal,None
TXN009999,ATM1019,2025-07-10 00:00:00,11:50,5000,3,None,0,NO,NO,Normal,None
TXN010000,ATM1030,2025-09-06 00:00:00,14:15,3000,1,ATM1030,13.6,NO,NO,Normal,None
TXN010001,ATM1028,2025-01-24 00:00:00,11:30,3000,1,None,0,NO,NO,Normal,None
TXN010002,ATM1025,2025-10-27 00:00:00,19:34,1000,1,None,0,NO,NO,Normal,None
TXN010003,ATM1005,2025-06-27 00:00:00,07:21,5000,3,None,0,NO,NO,Normal,None
TXN010004,ATM1010,2025-05-17 00:00:00,20:19,5000,5,None,0,NO,NO,Normal,None
TXN010005,ATM1042,2025-12-15 00:00:00,10:48,5000,2,None,0,NO,NO,Normal,None
TXN010006,ATM1003,2025-02-06 00:00:00,23:17,3000,5,None,0,NO,NO,Normal,None
TXN010007,ATM1014,2025-11-16 00:00:00,17:50,2000,2,None,0,NO,NO,Normal,None
TXN010008,ATM1028,2025-06-16 00:00:00,12:03,2000,2,None,0,NO,NO,Normal,None
TXN010009,ATM1012,2025-03-13 00:00:00,21:56,3000,3,None,0,NO,NO,Normal,None
TXN010010,ATM1018,2025-04-24 00:00:00,10:52,5000,1,None,0,NO,NO,Normal,None
TXN010011,ATM1007,2025-10-20 00:00:00,04:30,5000,4,None,0,YES,NO,Review,Night-time transaction
TXN010012,ATM1024,2025-07-05 00:00:00,09:44,1000,3,None,0,NO,NO,Normal,None
TXN010013,ATM1047,2025-11-07 00:00:00,01:08,2000,4,ATM1029,30.7,YES,NO,Review,Night-time transaction
TXN010014,ATM1021,2025-11-21 00:00:00,00:23,500,2,None,0,NO,NO,Normal,None
TXN010015,ATM1034,2025-09-29 00:00:00,05:38,5000,2,None,0,NO,NO,Normal,None
TXN010016,ATM1026,2025-02-24 00:00:00,05:53,5000,4,None,0,NO,NO,Normal,None
TXN010017,ATM1011,2025-04-21 00:00:00,17:15,3000,3,None,0,NO,NO,Normal,None
TXN010018,ATM1028,2025-10-27 00:00:00,19:14,2000,1,None,0,NO,NO,Normal,None
TXN010019,ATM1008,2025-10-27 00:00:00,09:18,3000,5,None,0,NO,NO,Normal,None
TXN010020,ATM1011,2025-12-10 00:00:00,12:59,5000,1,None,0,NO,NO,Normal,None
TXN010021,ATM1033,2025-09-07 00:00:00,13:48,5000,2,None,0,NO,NO,Normal,None
TXN010022,ATM1029,2025-09-24 00:00:00,05:30,3000,4,ATM1002,49.2,NO,NO,Review,Distant ATM activity
TXN010023,ATM1035,2025-04-22 00:00:00,02:18,5000,3,ATM1017,49.8,YES,NO,Review,Distant ATM activity
TXN010024,ATM1043,2025-09-30 00:00:00,20:10,10000,4,None,0,NO,NO,Normal,None
TXN010025,ATM1015,2025-08-20 00:00:00,16:22,5000,2,ATM1018,28.2,NO,NO,Normal,None
TXN010026,ATM1011,2025-02-17 00:00:00,17:15,3000,2,None,0,NO,NO,Normal,None
TXN010027,ATM1022,2025-11-13 00:00:00,16:40,2000,2,None,0,NO,NO,Normal,None
TXN010028,ATM1046,2025-10-12 00:00:00,03:24,5000,5,None,0,YES,NO,Review,Night-time transaction
TXN010029,ATM1044,2025-12-24 00:00:00,21:00,1000,3,None,0,NO,NO,Normal,None
TXN010030,ATM1014,2025-01-25 00:00:00,11:48,5000,3,None,0,NO,NO,Normal,None
TXN010031,ATM1004,2025-10-25 00:00:00,04:45,5000,5,None,0,YES,NO,Review,Night-time transaction
TXN010032,ATM1038,2025-10-24 00:00:00,21:43,1000,2,None,0,NO,NO,Normal,None
TXN010033,ATM1014,2025-01-24 00:00:00,12:38,500,1,None,0,NO,NO,Normal,None
TXN010034,ATM1005,2025-08-12 00:00:00,02:22,1000,3,ATM1015,10.6,YES,NO,Review,Night-time transaction
TXN010035,ATM1039,2025-12-28 00:00:00,22:23,2000,2,None,0,NO,NO,Normal,None
TXN010036,ATM1033,2025-01-07 00:00:00,22:45,5000,3,None,0,NO,NO,Normal,None
TXN010037,ATM1011,2025-04-11 00:00:00,17:06,3000,5,ATM1003,32.8,NO,NO,Normal,None
TXN010038,ATM1026,2025-01-22 00:00:00,17:40,3000,8,ATM1022,49.3,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN010039,ATM1012,2025-01-29 00:00:00,23:18,1000,3,None,0,NO,NO,Normal,None
TXN010040,ATM1034,2025-09-24 00:00:00,06:04,3000,1,None,0,NO,NO,Normal,None
TXN010041,ATM1049,2025-01-23 00:00:00,21:15,500,1,None,0,NO,NO,Normal,None
TXN010042,ATM1044,2025-10-10 00:00:00,15:00,3000,2,None,0,NO,NO,Normal,None
TXN010043,ATM1039,2025-09-02 00:00:00,15:45,1000,2,None,0,NO,NO,Normal,None
TXN010044,ATM1003,2025-09-08 00:00:00,01:13,5000,4,ATM1034,5.6,YES,NO,Review,Night-time transaction
TXN010045,ATM1050,2025-09-02 00:00:00,15:27,3000,3,None,0,NO,NO,Normal,None
TXN010046,ATM1049,2025-12-30 00:00:00,11:55,3000,3,None,0,NO,NO,Normal,None
TXN010047,ATM1014,2025-05-03 00:00:00,01:38,3000,2,None,0,YES,NO,Review,Night-time transaction
TXN010048,ATM1019,2025-08-21 00:00:00,13:38,3000,4,None,0,NO,NO,Normal,None
TXN010049,ATM1026,2025-09-16 00:00:00,07:14,2000,1,ATM1028,6,NO,NO,Normal,None
TXN010050,ATM1018,2025-12-01 00:00:00,14:05,5000,4,None,0,NO,NO,Normal,None
TXN010051,ATM1016,2025-02-27 00:00:00,16:45,5000,6,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN010052,ATM1040,2025-06-24 00:00:00,13:22,5000,5,None,0,NO,NO,Normal,None
TXN010053,ATM1047,2025-07-28 00:00:00,17:09,10000,3,None,0,NO,NO,Normal,None
TXN010054,ATM1046,2025-06-02 00:00:00,20:25,5000,3,None,0,NO,NO,Normal,None
TXN010055,ATM1003,2025-11-11 00:00:00,04:34,2000,1,None,0,YES,NO,Review,Night-time transaction
TXN010056,ATM1042,2025-05-01 00:00:00,13:14,2000,1,None,0,NO,NO,Normal,None
TXN010057,ATM1034,2025-05-15 00:00:00,05:51,5000,2,ATM1015,30.4,NO,NO,Normal,None
TXN010058,ATM1026,2025-10-15 00:00:00,18:10,2000,4,None,0,NO,NO,Normal,None
TXN010059,ATM1017,2025-05-27 00:00:00,07:05,500,2,None,0,NO,NO,Normal,None
TXN010060,ATM1001,2025-06-21 00:00:00,01:45,5000,3,None,0,YES,NO,Review,Night-time transaction
TXN010061,ATM1025,2025-12-15 00:00:00,20:35,2000,1,None,0,NO,NO,Normal,None
TXN010062,ATM1016,2025-07-16 00:00:00,05:02,5000,7,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN010063,ATM1006,2025-06-30 00:00:00,23:06,3000,2,None,0,NO,NO,Normal,None
TXN010064,ATM1017,2025-01-31 00:00:00,11:29,3000,2,None,0,NO,NO,Normal,None
TXN010065,ATM1037,2025-09-05 00:00:00,20:22,2000,2,None,0,NO,NO,Normal,None
TXN010066,ATM1037,2025-04-27 00:00:00,12:23,1000,5,ATM1039,5,NO,NO,Normal,None
TXN010067,ATM1029,2025-04-25 00:00:00,22:16,3000,4,None,0,NO,NO,Normal,None
TXN010068,ATM1041,2025-07-27 00:00:00,02:07,3000,3,None,0,YES,NO,Review,Night-time transaction
TXN010069,ATM1042,2025-03-20 00:00:00,14:28,2000,5,None,0,NO,NO,Normal,None
TXN010070,ATM1015,2025-11-26 00:00:00,03:54,5000,3,None,0,YES,NO,Review,Night-time transaction
TXN010071,ATM1008,2025-06-19 00:00:00,19:44,2000,3,None,0,NO,NO,Normal,None
TXN010072,ATM1027,2025-02-13 00:00:00,11:14,1000,1,None,0,NO,NO,Normal,None
TXN010073,ATM1012,2025-10-23 00:00:00,20:08,10000,3,ATM1020,11.9,NO,NO,Normal,None
TXN010074,ATM1022,2025-03-05 00:00:00,21:38,500,2,None,0,NO,NO,Normal,None
TXN010075,ATM1005,2025-01-15 00:00:00,07:12,10000,5,None,0,NO,NO,Normal,None
TXN010076,ATM1005,2025-06-17 00:00:00,08:20,3000,5,None,0,NO,NO,Normal,None
TXN010077,ATM1006,2025-11-25 00:00:00,01:53,1000,3,None,0,YES,NO,Review,Night-time transaction
TXN010078,ATM1029,2025-11-25 00:00:00,03:20,500,2,None,0,YES,NO,Review,Night-time transaction
TXN010079,ATM1037,2025-07-23 00:00:00,17:47,500,1,None,0,NO,NO,Normal,None
TXN010080,ATM1019,2025-12-22 00:00:00,01:27,3000,1,None,0,YES,NO,Review,Night-time transaction
TXN010081,ATM1035,2025-07-03 00:00:00,22:55,3000,3,None,0,NO,NO,Normal,None
TXN010082,ATM1033,2025-04-23 00:00:00,16:42,5000,1,None,0,NO,NO,Normal,None
TXN010083,ATM1030,2025-10-31 00:00:00,10:04,2000,4,ATM1041,27.2,NO,NO,Normal,None
TXN010084,ATM1046,2025-03-30 00:00:00,23:24,2000,3,None,0,NO,NO,Normal,None
TXN010085,ATM1029,2025-08-20 00:00:00,08:13,3000,3,None,0,NO,NO,Normal,None
TXN010086,ATM1020,2025-06-08 00:00:00,17:13,5000,1,None,0,NO,NO,Normal,None
TXN010087,ATM1050,2025-12-17 00:00:00,21:19,3000,6,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN010088,ATM1042,2025-07-12 00:00:00,13:13,10000,3,None,0,NO,NO,Normal,None
TXN010089,ATM1034,2025-01-15 00:00:00,03:50,2000,2,None,0,YES,NO,Review,Night-time transaction
TXN010090,ATM1039,2025-05-22 00:00:00,05:21,2000,3,None,0,NO,NO,Normal,None
TXN010091,ATM1032,2025-07-09 00:00:00,03:17,2000,4,None,0,YES,NO,Review,Night-time transaction
TXN010092,ATM1001,2025-06-28 00:00:00,19:53,10000,3,None,0,NO,NO,Normal,None
TXN010093,ATM1022,2025-11-19 00:00:00,07:59,5000,3,None,0,NO,NO,Normal,None
TXN010094,ATM1003,2025-08-08 00:00:00,04:59,2000,2,None,0,YES,NO,Review,Night-time transaction
TXN010095,ATM1017,2025-02-02 00:00:00,17:12,2000,2,None,0,NO,NO,Normal,None
TXN010096,ATM1016,2025-11-08 00:00:00,08:37,3000,3,None,0,NO,NO,Normal,None
