Transaction_ID,ATM_ID,Transaction_Date,Transaction_Time,Transaction_Type,Withdrawal_Amount,Card_Type,Response_Time_sec,Transaction_Status,Failure_Reason
TXN011945,ATM1034,2025-04-08 00:00:00,06:42,Cash Withdrawal,10000,Debit,2.3,Success,None
TXN011946,ATM1006,2025-08-28 00:00:00,05:06,Cash Withdrawal,3000,Debit,5.2,Success,None
TXN011947,ATM1041,2025-10-16 00:00:00,08:47,Cash Withdrawal,5000,Debit,3.4,Success,None
TXN011948,ATM1004,2025-01-16 00:00:00,15:46,Cash Withdrawal,2000,Debit,5.5,Success,None
TXN011949,ATM1037,2025-10-16 00:00:00,09:12,Cash Withdrawal,2000,Credit,3.3,Success,None
TXN011950,ATM1003,2025-06-21 00:00:00,19:42,Cash Withdrawal,10000,Debit,7.7,Success,None
TXN011951,ATM1042,2025-05-07 00:00:00,00:22,Cash Withdrawal,10000,Debit,6.6,Success,None
TXN011952,ATM1049,2025-09-05 00:00:00,22:54,Cash Withdrawal,10000,Debit,3.1,Success,None
TXN011953,ATM1047,2025-03-20 00:00:00,05:35,Cash Withdrawal,5000,Debit,2.9,Success,None
TXN011954,ATM1048,2025-04-14 00:00:00,04:34,Cash Withdrawal,3000,Debit,9.6,Success,None
TXN011955,ATM1049,2025-10-16 00:00:00,05:24,Cash Withdrawal,500,Debit,5,Success,None
TXN011956,ATM1036,2025-08-27 00:00:00,13:10,Cash Withdrawal,500,Debit,5.9,Success,None
TXN011957,ATM1050,2025-07-27 00:00:00,18:55,Cash Withdrawal,5000,Debit,3.9,Success,None
TXN011958,ATM1034,2025-10-23 00:00:00,17:25,Cash Withdrawal,2000,Debit,9.4,Success,None
TXN011959,ATM1003,2025-02-11 00:00:00,11:17,Cash Withdrawal,2000,Credit,5.8,Success,None
TXN011960,ATM1013,2025-04-05 00:00:00,06:51,Cash Withdrawal,3000,Debit,3.2,Success,None
TXN011961,ATM1012,2025-12-08 00:00:00,09:06,Cash Withdrawal,2000,Debit,6.8,Success,None
TXN011962,ATM1029,2025-02-27 00:00:00,18:41,Cash Withdrawal,5000,Credit,2,Success,None
TXN011963,ATM1023,2025-06-03 00:00:00,12:42,Cash Withdrawal,2000,Debit,13.2,Success,None
TXN011964,ATM1045,2025-03-03 00:00:00,01:17,Cash Withdrawal,2000,Debit,4.8,Success,None
TXN011965,ATM1009,2025-06-06 00:00:00,01:52,Cash Withdrawal,5000,Debit,2.5,Success,None
TXN011966,ATM1016,2025-04-02 00:00:00,14:18,Cash Withdrawal,2000,Debit,6.7,Success,None
TXN011967,ATM1024,2025-05-15 00:00:00,21:59,Cash Withdrawal,10000,Debit,4.2,Success,None
TXN011968,ATM1006,2025-03-17 00:00:00,07:41,Cash Withdrawal,5000,Debit,9.4,Success,None
TXN011969,ATM1008,2025-09-04 00:00:00,06:53,Cash Withdrawal,2000,Debit,5.1,Success,None
TXN011970,ATM1031,2025-04-26 00:00:00,18:52,Cash Withdrawal,3000,Debit,1.8,Success,None
TXN011971,ATM1024,2025-07-11 00:00:00,19:21,Cash Withdrawal,3000,Debit,2,Success,None
TXN011972,ATM1029,2025-10-12 00:00:00,02:50,Cash Withdrawal,3000,Credit,7.4,Success,None
TXN011973,ATM1028,2025-05-29 00:00:00,20:11,Cash Withdrawal,5000,Debit,13.3,Success,None
TXN011974,ATM1043,2025-10-25 00:00:00,20:06,Cash Withdrawal,10000,Debit,4.1,Success,None
TXN011975,ATM1003,2025-06-12 00:00:00,03:31,Cash Withdrawal,5000,Debit,4.8,Success,None
TXN011976,ATM1007,2025-05-29 00:00:00,10:55,Cash Withdrawal,3000,Debit,4.6,Success,None
TXN011977,ATM1038,2025-03-31 00:00:00,17:45,Cash Withdrawal,5000,Debit,3.9,Success,None
TXN011978,ATM1011,2025-10-19 00:00:00,03:51,Cash Withdrawal,2000,Debit,10,Success,None
TXN011979,ATM1038,2025-11-12 00:00:00,10:16,Cash Withdrawal,1000,Debit,3.1,Success,None
TXN011980,ATM1045,2025-12-30 00:00:00,18:21,Cash Withdrawal,10000,Debit,2.6,Success,None
TXN011981,ATM1038,2025-09-10 00:00:00,10:08,Cash Withdrawal,5000,Debit,8.6,Success,None
TXN011982,ATM1033,2025-07-19 00:00:00,14:35,Cash Withdrawal,5000,Debit,6.3,Success,None
TXN011983,ATM1012,2025-07-10 00:00:00,05:04,Cash Withdrawal,10000,Debit,4.4,Success,None
TXN011984,ATM1015,2025-03-17 00:00:00,08:29,Cash Withdrawal,1000,Debit,4.6,Success,None
TXN011985,ATM1021,2025-06-23 00:00:00,20:53,Cash Withdrawal,5000,Debit,4.3,Success,None
TXN011986,ATM1018,2025-01-29 00:00:00,07:30,Cash Withdrawal,10000,Debit,3.1,Success,None
TXN011987,ATM1010,2025-05-08 00:00:00,14:04,Cash Withdrawal,20000,Debit,2.4,Success,None
TXN011988,ATM1019,2025-08-31 00:00:00,12:52,Cash Withdrawal,10000,Debit,2.4,Success,None
TXN011989,ATM1041,2025-05-09 00:00:00,22:21,Cash Withdrawal,2000,Debit,8.5,Success,None
TXN011990,ATM1028,2025-04-05 00:00:00,09:27,Cash Withdrawal,2000,Debit,5.8,Success,None
TXN011991,ATM1018,2025-06-09 00:00:00,06:36,Cash Withdrawal,5000,Debit,4.4,Success,None
TXN011992,ATM1020,2025-11-08 00:00:00,01:47,Cash Withdrawal,5000,Debit,7.4,Success,None
TXN011993,ATM1009,2025-08-10 00:00:00,06:54,Cash Withdrawal,1000,Credit,4.3,Success,None
TXN011994,ATM1028,2025-11-18 00:00:00,01:19,Cash Withdrawal,10000,Debit,6.2,Success,None
TXN011995,ATM1004,2025-05-07 00:00:00,06:09,Cash Withdrawal,2000,Debit,4.2,Success,None
TXN011996,ATM1011,2025-02-22 00:00:00,00:52,Cash Withdrawal,5000,Debit,3.5,Success,None
TXN011997,ATM1050,2025-04-29 00:00:00,14:10,Cash Withdrawal,1000,Debit,2.7,Success,None
TXN011998,ATM1017,2025-03-05 00:00:00,07:52,Cash Withdrawal,10000,Debit,12.7,Success,None
TXN011999,ATM1046,2025-04-16 00:00:00,22:27,Cash Withdrawal,500,Debit,2.9,Success,None
TXN012000,ATM1048,2025-02-18 00:00:00,08:39,Cash Withdrawal,5000,Debit,11.2,Success,None
TXN012001,ATM1025,2025-09-18 00:00:00,16:32,Cash Withdrawal,10000,Debit,3.8,Success,None
TXN012002,ATM1001,2025-05-28 00:00:00,05:27,Cash Withdrawal,10000,Debit,3,Success,None
TXN012003,ATM1001,2025-09-19 00:00:00,06:06,Cash Withdrawal,1000,Debit,8.5,Success,None
TXN012004,ATM1039,2025-05-04 00:00:00,15:51,Cash Withdrawal,5000,Debit,4.8,Success,None
TXN012005,ATM1002,2025-10-05 00:00:00,22:46,Cash Withdrawal,500,Credit,4.3,Success,None
TXN012006,ATM1013,2025-03-29 00:00:00,09:42,Cash Withdrawal,3000,Debit,4.8,Success,None
TXN012007,ATM1001,2025-07-07 00:00:00,12:31,Cash Withdrawal,2000,Debit,5.4,Success,None
TXN012008,ATM1040,2025-12-06 00:00:00,13:33,Cash Withdrawal,5000,Debit,3.1,Success,None
TXN012009,ATM1019,2025-10-20 00:00:00,23:58,Cash Withdrawal,5000,Debit,5.2,Success,None
TXN012010,ATM1003,2025-08-22 00:00:00,07:38,Cash Withdrawal,2000,Debit,3.2,Success,None
TXN012011,ATM1021,2025-10-24 00:00:00,06:12,Cash Withdrawal,5000,Debit,5.6,Success,None
TXN012012,ATM1014,2025-03-25 00:00:00,21:15,Cash Withdrawal,10000,Debit,8.4,Success,None
TXN012013,ATM1048,2025-11-27 00:00:00,03:34,Cash Withdrawal,5000,Debit,6.2,Success,None
TXN012014,ATM1036,2025-09-14 00:00:00,10:43,Cash Withdrawal,2000,Debit,4,Success,None
TXN012015,ATM1015,2025-06-16 00:00:00,17:37,Cash Withdrawal,5000,Credit,3.2,Success,None
TXN012016,ATM1022,2025-06-16 00:00:00,09:28,Cash Withdrawal,3000,Debit,4.9,Success,None
TXN012017,ATM1035,2025-06-24 00:00:00,17:10,Cash Withdrawal,1000,Debit,4.5,Success,None
TXN012018,ATM1016,2025-09-10 00:00:00,13:27,Cash Withdrawal,20000,Debit,7.5,Success,None
TXN012019,ATM1050,2025-03-31 00:00:00,11:04,Cash Withdrawal,3000,Debit,2.4,Success,None
TXN012020,ATM1039,2025-11-29 00:00:00,06:06,Cash Withdrawal,2000,Debit,7.4,Success,None
TXN012021,ATM1016,2025-09-23 00:00:00,18:27,Cash Withdrawal,10000,Debit,2,Success,None
TXN012022,ATM1012,2025-08-13 00:00:00,16:13,Cash Withdrawal,2000,Credit,3.4,Success,None
TXN012023,ATM1044,2025-12-02 00:00:00,23:41,Cash Withdrawal,500,Debit,8.4,Success,None
TXN012024,ATM1048,2025-06-10 00:00:00,04:54,Cash Withdrawal,2000,Debit,5.3,Success,None
TXN012025,ATM1004,2025-08-03 00:00:00,15:59,Cash Withdrawal,1000,Debit,7.7,Success,None
TXN012026,ATM1001,2025-09-27 00:00:00,06:09,Cash Withdrawal,5000,Debit,4.6,Success,None
TXN012027,ATM1019,2025-10-30 00:00:00,17:20,Cash Withdrawal,3000,Debit,3.9,Success,None
TXN012028,ATM1014,2025-02-25 00:00:00,01:54,Cash Withdrawal,5000,Debit,4.6,Success,None
TXN012029,ATM1039,2025-09-28 00:00:00,08:00,Cash Withdrawal,5000,Debit,4.8,Success,None
TXN012030,ATM1014,2025-01-17 00:00:00,11:27,Cash Withdrawal,5000,Debit,2,Success,None
TXN012031,ATM1049,2025-06-05 00:00:00,15:22,Cash Withdrawal,10000,Debit,8.9,Success,None
TXN012032,ATM1034,2025-12-11 00:00:00,16:48,Cash Withdrawal,500,Debit,4.6,Success,None
TXN012033,ATM1011,2025-07-29 00:00:00,20:59,Cash Withdrawal,5000,Debit,5.3,Success,None
TXN012034,ATM1001,2025-09-26 00:00:00,22:06,Cash Withdrawal,1000,Debit,5.3,Success,None
TXN012035,ATM1027,2025-02-22 00:00:00,04:21,Cash Withdrawal,2000,Debit,2.1,Success,None
TXN012036,ATM1008,2025-05-18 00:00:00,01:10,Cash Withdrawal,3000,Debit,5.2,Success,None
TXN012037,ATM1036,2025-10-16 00:00:00,04:29,Cash Withdrawal,2000,Debit,4.2,Success,None
TXN012038,ATM1017,2025-11-07 00:00:00,07:13,Cash Withdrawal,5000,Debit,7.2,Success,None
TXN012039,ATM1011,2025-08-08 00:00:00,21:41,Cash Withdrawal,2000,Debit,3.2,Success,None
TXN012040,ATM1046,2025-03-28 00:00:00,13:36,Cash Withdrawal,3000,Debit,4,Success,None
TXN012041,ATM1026,2025-11-23 00:00:00,10:38,Cash Withdrawal,20000,Debit,3.5,Success,None
TXN012042,ATM1026,2025-03-30 00:00:00,20:52,Cash Withdrawal,10000,Debit,5.2,Success,None
TXN012043,ATM1033,2025-08-04 00:00:00,17:42,Cash Withdrawal,5000,Debit,2.4,Success,None
TXN012044,ATM1035,2025-02-06 00:00:00,04:38,Cash Withdrawal,1000,Debit,7.1,Success,None
TXN012045,ATM1005,2025-03-02 00:00:00,18:49,Cash Withdrawal,5000,Debit,5.8,Success,None
TXN012046,ATM1025,2025-01-10 00:00:00,05:09,Cash Withdrawal,3000,Debit,2.3,Success,None
TXN012047,ATM1014,2025-01-31 00:00:00,20:18,Cash Withdrawal,2000,Debit,5.7,Success,None
TXN012048,ATM1027,2025-10-09 00:00:00,03:02,Cash Withdrawal,2000,Debit,6.8,Success,None
TXN012049,ATM1012,2025-03-21 00:00:00,18:00,Cash Withdrawal,2000,Debit,4.7,Success,None
TXN012050,ATM1023,2025-06-24 00:00:00,08:30,Cash Withdrawal,2000,Debit,6.1,Success,None
TXN012051,ATM1049,2025-12-12 00:00:00,20:23,Cash Withdrawal,500,Debit,5.4,Failed,Technical Error
TXN012052,ATM1017,2025-01-19 00:00:00,05:36,Cash Withdrawal,5000,Debit,3.2,Success,None
TXN012053,ATM1022,2025-07-07 00:00:00,19:27,Cash Withdrawal,3000,Debit,5.1,Success,None
TXN012054,ATM1038,2025-03-07 00:00:00,09:59,Cash Withdrawal,5000,Debit,6.9,Success,None
TXN012055,ATM1013,2025-08-05 00:00:00,14:35,Cash Withdrawal,1000,Debit,5.8,Success,None
TXN012056,ATM1050,2025-12-25 00:00:00,10:30,Cash Withdrawal,2000,Debit,6.6,Success,None
TXN012057,ATM1042,2025-08-01 00:00:00,14:48,Cash Withdrawal,2000,Debit,4.4,Failed,Technical Error
TXN012058,ATM1033,2025-09-11 00:00:00,09:54,Cash Withdrawal,3000,Credit,4.4,Success,None
TXN012059,ATM1008,2025-12-22 00:00:00,01:05,Cash Withdrawal,1000,Debit,3.9,Success,None
TXN012060,ATM1032,2025-07-08 00:00:00,02:24,Cash Withdrawal,5000,Debit,3.7,Success,None
TXN012061,ATM1019,2025-03-10 00:00:00,04:49,Cash Withdrawal,3000,Credit,3.5,Success,None
TXN012062,ATM1031,2025-06-26 00:00:00,23:18,Cash Withdrawal,2000,Debit,2.8,Success,None
TXN012063,ATM1014,2025-03-17 00:00:00,21:03,Cash Withdrawal,500,Debit,4.6,Success,None
TXN012064,ATM1010,2025-10-26 00:00:00,17:55,Cash Withdrawal,2000,Debit,2.2,Success,None
TXN012065,ATM1005,2025-07-21 00:00:00,13:52,Cash Withdrawal,10000,Debit,9.5,Success,None
TXN012066,ATM1040,2025-10-27 00:00:00,17:51,Cash Withdrawal,5000,Debit,2.4,Success,None
TXN012067,ATM1002,2025-07-06 00:00:00,19:34,Cash Withdrawal,500,Debit,2.8,Failed,Insufficient Cash
TXN012068,ATM1017,2025-04-08 00:00:00,14:54,Cash Withdrawal,5000,Debit,7.8,Success,None
TXN012069,ATM1042,2025-12-23 00:00:00,13:53,Cash Withdrawal,20000,Debit,4.6,Success,None
TXN012070,ATM1033,2025-05-15 00:00:00,09:33,Cash Withdrawal,10000,Debit,4.3,Success,None
TXN012071,ATM1037,2025-01-01 00:00:00,01:12,Cash Withdrawal,500,Debit,12.2,Success,None
TXN012072,ATM1050,2025-10-31 00:00:00,12:22,Cash Withdrawal,5000,Debit,3.3,Success,None
TXN012073,ATM1008,2025-07-09 00:00:00,00:23,Cash Withdrawal,2000,Debit,3.4,Success,None
TXN012074,ATM1021,2025-01-17 00:00:00,09:18,Cash Withdrawal,3000,Debit,6.2,Success,None
TXN012075,ATM1010,2025-09-06 00:00:00,19:37,Cash Withdrawal,5000,Debit,4.4,Success,None
TXN012076,ATM1037,2025-11-25 00:00:00,00:52,Cash Withdrawal,3000,Debit,13.4,Success,None
TXN012077,ATM1019,2025-02-04 00:00:00,00:59,Cash Withdrawal,2000,Credit,7.1,Success,None
TXN012078,ATM1024,2025-08-19 00:00:00,03:49,Cash Withdrawal,1000,Debit,4,Success,None
TXN012079,ATM1005,2025-02-10 00:00:00,16:49,Cash Withdrawal,5000,Debit,5.1,Success,None
TXN012080,ATM1035,2025-01-24 00:00:00,23:41,Cash Withdrawal,500,Debit,4,Success,None
TXN012081,ATM1006,2025-06-17 00:00:00,22:16,Cash Withdrawal,5000,Debit,6.8,Success,None
TXN012082,ATM1046,2025-05-04 00:00:00,12:06,Cash Withdrawal,3000,Debit,14.6,Success,None
TXN012083,ATM1015,2025-01-29 00:00:00,04:28,Cash Withdrawal,5000,Debit,3.8,Success,None
TXN012084,ATM1031,2025-04-27 00:00:00,18:28,Cash Withdrawal,5000,Debit,2.5,Success,None
TXN012085,ATM1031,2025-10-03 00:00:00,10:43,Cash Withdrawal,20000,Debit,5.5,Success,None
TXN012086,ATM1030,2025-03-20 00:00:00,06:05,Cash Withdrawal,10000,Credit,5.9,Success,None
TXN012087,ATM1021,2025-05-16 00:00:00,00:06,Cash Withdrawal,10000,Debit,5.9,Failed,Technical Error
TXN012088,ATM1035,2025-11-30 00:00:00,13:49,Cash Withdrawal,500,Debit,4.3,Success,None
TXN012089,ATM1009,2025-03-24 00:00:00,20:38,Cash Withdrawal,3000,Debit,5.4,Success,None
TXN012090,ATM1044,2025-09-15 00:00:00,11:43,Cash Withdrawal,3000,Debit,2.6,Success,None
TXN012091,ATM1002,2025-07-20 00:00:00,12:06,Cash Withdrawal,1000,Debit,6.8,Success,None
TXN012092,ATM1004,2025-07-17 00:00:00,11:56,Cash Withdrawal,5000,Debit,1.7,Success,None
TXN012093,ATM1017,2025-06-05 00:00:00,08:50,Cash Withdrawal,2000,Debit,4.7,Success,None
TXN012094,ATM1025,2025-11-16 00:00:00,01:32,Cash Withdrawal,5000,Debit,6.1,Success,None
TXN012095,ATM1009,2025-09-28 00:00:00,06:28,Cash Withdrawal,1000,Debit,6.9,Success,None
TXN012096,ATM1003,2025-07-17 00:00:00,08:47,Cash Withdrawal,3000,Debit,11.3,Success,None
TXN012097,ATM1020,2025-10-28 00:00:00,14:52,Cash Withdrawal,3000,Debit,4.4,Success,None
TXN012098,ATM1026,2025-05-28 00:00:00,06:29,Cash Withdrawal,3000,Debit,5.6,Success,None
TXN012099,ATM1021,2025-02-01 00:00:00,19:19,Cash Withdrawal,500,Debit,3.3,Success,None
TXN012100,ATM1033,2025-12-15 00:00:00,22:27,Cash Withdrawal,5000,Debit,2.2,Success,None
TXN012101,ATM1017,2025-08-13 00:00:00,04:29,Cash Withdrawal,10000,Debit,2.6,Success,None
TXN012102,ATM1020,2025-09-29 00:00:00,09:52,Cash Withdrawal,5000,Debit,5,Success,None
TXN012103,ATM1004,2025-09-26 00:00:00,09:19,Cash Withdrawal,5000,Debit,1.3,Success,None
TXN012104,ATM1016,2025-03-10 00:00:00,13:51,Cash Withdrawal,1000,Debit,3.9,Failed,Technical Error
TXN012105,ATM1017,2025-07-18 00:00:00,02:04,Cash Withdrawal,2000,Debit,4.8,Success,None
TXN012106,ATM1005,2025-06-13 00:00:00,07:05,Cash Withdrawal,1000,Debit,3,Success,None
TXN012107,ATM1006,2025-09-22 00:00:00,09:31,Cash Withdrawal,5000,Debit,6.5,Success,None
TXN012108,ATM1005,2025-07-24 00:00:00,04:50,Cash Withdrawal,10000,Debit,6,Success,None
TXN012109,ATM1002,2025-04-16 00:00:00,07:54,Cash Withdrawal,2000,Debit,4.7,Success,None
TXN012110,ATM1036,2025-08-19 00:00:00,18:45,Cash Withdrawal,5000,Debit,3.6,Success,None
TXN012111,ATM1033,2025-03-11 00:00:00,12:50,Cash Withdrawal,5000,Debit,5.5,Success,None
TXN012112,ATM1024,2025-04-01 00:00:00,13:10,Cash Withdrawal,1000,Debit,3,Success,None
TXN012113,ATM1007,2025-08-29 00:00:00,17:05,Cash Withdrawal,2000,Debit,5.9,Success,None
TXN012114,ATM1016,2025-01-30 00:00:00,11:24,Cash Withdrawal,20000,Debit,1.5,Success,None
TXN012115,ATM1041,2025-09-19 00:00:00,11:16,Cash Withdrawal,3000,Debit,4.1,Success,None
TXN012116,ATM1036,2025-05-25 00:00:00,17:19,Cash Withdrawal,2000,Debit,8.2,Success,None
TXN012117,ATM1021,2025-06-15 00:00:00,21:36,Cash Withdrawal,10000,Debit,7.3,Success,None
TXN012118,ATM1028,2025-01-05 00:00:00,13:09,Cash Withdrawal,3000,Debit,8.7,Success,None
TXN012119,ATM1023,2025-04-29 00:00:00,19:02,Cash Withdrawal,5000,Debit,3.4,Success,None
TXN012120,ATM1003,2025-05-15 00:00:00,01:08,Cash Withdrawal,2000,Debit,4.6,Success,None
TXN012121,ATM1040,2025-09-25 00:00:00,09:42,Cash Withdrawal,10000,Debit,4.2,Success,None
TXN012122,ATM1049,2025-04-16 00:00:00,12:28,Cash Withdrawal,1000,Debit,4,Success,None
TXN012123,ATM1027,2025-04-16 00:00:00,03:27,Cash Withdrawal,500,Debit,1.9,Success,None
TXN012124,ATM1013,2025-12-07 00:00:00,11:01,Cash Withdrawal,5000,Debit,6.2,Success,None
TXN012125,ATM1009,2025-08-21 00:00:00,08:45,Cash Withdrawal,5000,Debit,6.4,Success,None
TXN012126,ATM1023,2025-10-29 00:00:00,17:59,Cash Withdrawal,3000,Debit,7.4,Success,None
TXN012127,ATM1002,2025-05-01 00:00:00,15:17,Cash Withdrawal,20000,Debit,5.6,Success,None
TXN012128,ATM1045,2025-06-30 00:00:00,07:22,Cash Withdrawal,10000,Debit,3.5,Success,None
TXN012129,ATM1021,2025-10-09 00:00:00,15:28,Cash Withdrawal,1000,Debit,1.4,Success,None
TXN012130,ATM1044,2025-08-01 00:00:00,14:53,Cash Withdrawal,2000,Debit,5,Success,None
TXN012131,ATM1021,2025-09-24 00:00:00,10:12,Cash Withdrawal,3000,Debit,5.4,Success,None
TXN012132,ATM1047,2025-01-10 00:00:00,07:31,Cash Withdrawal,20000,Debit,7.4,Success,None
TXN012133,ATM1002,2025-03-27 00:00:00,10:11,Cash Withdrawal,2000,Debit,3.6,Success,None
TXN012134,ATM1025,2025-04-28 00:00:00,00:07,Cash Withdrawal,20000,Debit,2.7,Success,None
TXN012135,ATM1024,2025-02-03 00:00:00,19:34,Cash Withdrawal,3000,Debit,9,Success,None
TXN012136,ATM1034,2025-03-26 00:00:00,20:18,Cash Withdrawal,10000,Debit,5.6,Success,None
TXN012137,ATM1042,2025-07-05 00:00:00,09:04,Cash Withdrawal,1000,Credit,4.1,Success,None
TXN012138,ATM1027,2025-04-06 00:00:00,06:10,Cash Withdrawal,5000,Debit,7.3,Success,None
TXN012139,ATM1040,2025-11-17 00:00:00,14:45,Cash Withdrawal,10000,Debit,9.8,Success,None
TXN012140,ATM1034,2025-12-20 00:00:00,08:11,Cash Withdrawal,2000,Debit,6,Success,None
TXN012141,ATM1010,2025-05-14 00:00:00,02:01,Cash Withdrawal,1000,Debit,3.5,Success,None
TXN012142,ATM1026,2025-07-18 00:00:00,20:20,Cash Withdrawal,10000,Debit,4.2,Success,None
TXN012143,ATM1019,2025-11-07 00:00:00,10:43,Cash Withdrawal,500,Debit,6.1,Success,None
TXN012144,ATM1003,2025-07-02 00:00:00,22:25,Cash Withdrawal,10000,Credit,3.9,Success,None
TXN012145,ATM1006,2025-04-26 00:00:00,01:47,Cash Withdrawal,2000,Credit,7.8,Success,None
TXN012146,ATM1019,2025-12-27 00:00:00,11:39,Cash Withdrawal,2000,Debit,10.8,Success,None
TXN012147,ATM1016,2025-06-13 00:00:00,16:36,Cash Withdrawal,2000,Debit,3.3,Success,None
TXN012148,ATM1001,2025-12-28 00:00:00,05:32,Cash Withdrawal,5000,Debit,10.7,Success,None
TXN012149,ATM1034,2025-04-29 00:00:00,16:39,Cash Withdrawal,500,Debit,8,Success,None
TXN012150,ATM1038,2025-05-21 00:00:00,03:42,Cash Withdrawal,10000,Debit,7.5,Success,None
TXN012151,ATM1005,2025-01-30 00:00:00,00:04,Cash Withdrawal,3000,Debit,5.4,Success,None
TXN012152,ATM1029,2025-01-24 00:00:00,09:44,Cash Withdrawal,500,Debit,4.1,Success,None
TXN012153,ATM1034,2025-05-06 00:00:00,16:29,Cash Withdrawal,3000,Debit,3.7,Success,None
TXN012154,ATM1015,2025-03-21 00:00:00,06:48,Cash Withdrawal,3000,Debit,2.9,Success,None
TXN012155,ATM1035,2025-09-13 00:00:00,14:55,Cash Withdrawal,3000,Debit,5.9,Success,None
TXN012156,ATM1016,2025-04-21 00:00:00,07:05,Cash Withdrawal,5000,Debit,2.8,Success,None
TXN012157,ATM1035,2025-08-24 00:00:00,15:02,Cash Withdrawal,5000,Debit,4.2,Success,None
TXN012158,ATM1027,2025-07-21 00:00:00,17:38,Cash Withdrawal,2000,Debit,9.7,Success,None
TXN012159,ATM1030,2025-03-04 00:00:00,11:13,Cash Withdrawal,3000,Debit,8.9,Success,None
TXN012160,ATM1049,2025-07-25 00:00:00,13:01,Cash Withdrawal,5000,Debit,4.7,Success,None
TXN012161,ATM1002,2025-01-13 00:00:00,03:12,Cash Withdrawal,5000,Debit,5.3,Success,None
TXN012162,ATM1047,2025-01-01 00:00:00,18:32,Cash Withdrawal,1000,Debit,5.6,Success,None
TXN012163,ATM1001,2025-02-06 00:00:00,17:10,Cash Withdrawal,5000,Debit,5,Success,None
TXN012164,ATM1002,2025-08-27 00:00:00,23:43,Cash Withdrawal,3000,Debit,4,Success,None
TXN012165,ATM1036,2025-07-27 00:00:00,07:42,Cash Withdrawal,3000,Debit,4.3,Success,None
TXN012166,ATM1042,2025-09-28 00:00:00,03:11,Cash Withdrawal,2000,Debit,2.8,Success,None
TXN012167,ATM1025,2025-07-12 00:00:00,07:41,Cash Withdrawal,500,Debit,7,Success,None
TXN012168,ATM1028,2025-05-05 00:00:00,08:06,Cash Withdrawal,500,Debit,2.5,Success,None
TXN012169,ATM1043,2025-12-16 00:00:00,18:23,Cash Withdrawal,1000,Debit,4.1,Success,None
TXN012170,ATM1016,2025-05-16 00:00:00,04:34,Cash Withdrawal,2000,Debit,2.3,Success,None
TXN012171,ATM1042,2025-03-29 00:00:00,02:57,Cash Withdrawal,3000,Debit,4.7,Success,None
TXN012172,ATM1043,2025-09-09 00:00:00,02:54,Cash Withdrawal,2000,Debit,5,Success,None
TXN012173,ATM1037,2025-04-27 00:00:00,09:07,Cash Withdrawal,3000,Debit,6.8,Success,None
TXN012174,ATM1001,2025-07-26 00:00:00,00:22,Cash Withdrawal,3000,Debit,4.4,Success,None
TXN012175,ATM1004,2025-12-11 00:00:00,04:03,Cash Withdrawal,3000,Debit,8.4,Success,None
TXN012176,ATM1001,2025-04-30 00:00:00,08:10,Cash Withdrawal,10000,Debit,3.3,Success,None
TXN012177,ATM1041,2025-06-13 00:00:00,21:50,Cash Withdrawal,1000,Debit,4.3,Success,None
TXN012178,ATM1005,2025-12-29 00:00:00,01:51,Cash Withdrawal,5000,Debit,8.1,Success,None
TXN012179,ATM1023,2025-03-02 00:00:00,04:19,Cash Withdrawal,2000,Debit,2.8,Success,None
TXN012180,ATM1048,2025-08-16 00:00:00,08:47,Cash Withdrawal,2000,Debit,5,Success,None
TXN012181,ATM1048,2025-09-17 00:00:00,13:26,Cash Withdrawal,5000,Debit,6.6,Failed,Network Error
TXN012182,ATM1036,2025-09-01 00:00:00,07:15,Cash Withdrawal,5000,Debit,3.5,Success,None
TXN012183,ATM1006,2025-08-18 00:00:00,19:59,Cash Withdrawal,20000,Debit,3,Success,None
TXN012184,ATM1021,2025-11-23 00:00:00,22:01,Cash Withdrawal,5000,Credit,4,Success,None
TXN012185,ATM1004,2025-07-07 00:00:00,03:16,Cash Withdrawal,10000,Debit,3.8,Success,None
TXN012186,ATM1033,2025-08-15 00:00:00,09:28,Cash Withdrawal,5000,Debit,4.1,Success,None
TXN012187,ATM1044,2025-07-11 00:00:00,16:43,Cash Withdrawal,5000,Debit,5.9,Success,None
TXN012188,ATM1013,2025-05-04 00:00:00,08:26,Cash Withdrawal,3000,Credit,4.6,Success,None
TXN012189,ATM1034,2025-09-12 00:00:00,15:34,Cash Withdrawal,3000,Debit,4,Success,None
TXN012190,ATM1001,2025-09-09 00:00:00,23:21,Cash Withdrawal,10000,Credit,2.9,Success,None
TXN012191,ATM1025,2025-04-26 00:00:00,04:02,Cash Withdrawal,10000,Debit,4.5,Failed,Bank Declined
TXN012192,ATM1031,2025-08-10 00:00:00,21:18,Cash Withdrawal,10000,Debit,6.4,Success,None
TXN012193,ATM1020,2025-03-20 00:00:00,21:16,Cash Withdrawal,5000,Debit,2.4,Success,None
TXN012194,ATM1017,2025-01-16 00:00:00,10:18,Cash Withdrawal,1000,Debit,5.9,Success,None
TXN012195,ATM1038,2025-02-07 00:00:00,05:03,Cash Withdrawal,2000,Debit,6.1,Success,None
TXN012196,ATM1029,2025-06-03 00:00:00,20:24,Cash Withdrawal,3000,Credit,5.1,Success,None
TXN012197,ATM1041,2025-01-03 00:00:00,03:48,Cash Withdrawal,500,Debit,3.1,Success,None
